definition_id,cohort_period,segment_dimension,segment_value,period_index,observed_denominator,retained_users,retention_rate,suppression_status
paid_user_retention,2025-W08,device_preference,tablet,0,1,1,1.0,shown
paid_user_retention,2025-W02,device_preference,desktop,1,1,1,1.0,shown
paid_user_retention,2025-W03,device_preference,desktop,1,1,1,1.0,shown
paid_user_retention,2025-W06,device_preference,desktop,1,1,1,1.0,shown
paid_user_retention,2025-W08,device_preference,tablet,1,1,1,1.0,shown
paid_user_retention,2025-W02,device_preference,desktop,2,1,1,1.0,shown
paid_user_retention,2025-W03,device_preference,desktop,2,1,1,1.0,shown
paid_user_retention,2025-W06,device_preference,desktop,2,1,1,1.0,shown
paid_user_retention,2025-W08,device_preference,tablet,2,1,1,1.0,shown
paid_user_retention,2025-W02,device_preference,desktop,3,1,1,1.0,shown
paid_user_retention,2025-W03,device_preference,desktop,3,1,0,0.0,shown
paid_user_retention,2025-W06,device_preference,desktop,3,1,0,0.0,shown
paid_user_retention,2025-W08,device_preference,tablet,3,1,1,1.0,shown
paid_user_retention,2025-W02,device_preference,desktop,4,1,1,1.0,shown
paid_user_retention,2025-W03,device_preference,desktop,4,1,0,0.0,shown
paid_user_retention,2025-W06,device_preference,desktop,4,1,0,0.0,shown
paid_user_retention,2025-W08,device_preference,tablet,4,1,1,1.0,shown
paid_user_retention,2025-W02,device_preference,desktop,5,1,0,0.0,shown
paid_user_retention,2025-W03,device_preference,desktop,5,1,0,0.0,shown
paid_user_retention,2025-W06,device_preference,desktop,5,1,0,0.0,shown
paid_user_retention,2025-W08,device_preference,tablet,5,1,0,0.0,shown
paid_user_retention,2025-W02,device_preference,desktop,6,1,0,0.0,shown
paid_user_retention,2025-W03,device_preference,desktop,6,1,0,0.0,shown
paid_user_retention,2025-W06,device_preference,desktop,6,1,0,0.0,shown
paid_user_retention,2025-W08,device_preference,tablet,6,1,0,0.0,shown
paid_user_retention,2025-W02,device_preference,desktop,7,1,0,0.0,shown
paid_user_retention,2025-W03,device_preference,desktop,7,1,0,0.0,shown
paid_user_retention,2025-W06,device_preference,desktop,7,1,0,0.0,shown
paid_user_retention,2025-W08,device_preference,tablet,7,1,0,0.0,shown
paid_user_retention,2025-W02,device_preference,desktop,8,1,0,0.0,shown
paid_user_retention,2025-W03,device_preference,desktop,8,1,0,0.0,shown
paid_user_retention,2025-W06,device_preference,desktop,8,1,0,0.0,shown
paid_user_retention,2025-W08,device_preference,tablet,8,1,0,0.0,shown
paid_user_retention,2025-W02,initial_plan,free,0,1,1,1.0,shown
paid_user_retention,2025-W03,initial_plan,free,0,1,1,1.0,shown
paid_user_retention,2025-W06,initial_plan,free,0,1,1,1.0,shown
paid_user_retention,2025-W08,initial_plan,starter,0,1,1,1.0,shown
paid_user_retention,2025-W02,initial_plan,free,1,1,1,1.0,shown
paid_user_retention,2025-W03,initial_plan,free,1,1,1,1.0,shown
paid_user_retention,2025-W06,initial_plan,free,1,1,1,1.0,shown
paid_user_retention,2025-W08,initial_plan,starter,1,1,1,1.0,shown
paid_user_retention,2025-W02,initial_plan,free,2,1,1,1.0,shown
paid_user_retention,2025-W03,initial_plan,free,2,1,1,1.0,shown
paid_user_retention,2025-W06,initial_plan,free,2,1,1,1.0,shown
paid_user_retention,2025-W08,initial_plan,starter,2,1,1,1.0,shown
paid_user_retention,2025-W02,initial_plan,free,3,1,1,1.0,shown
paid_user_retention,2025-W03,initial_plan,free,3,1,0,0.0,shown
paid_user_retention,2025-W06,initial_plan,free,3,1,0,0.0,shown
paid_user_retention,2025-W08,initial_plan,starter,3,1,1,1.0,shown
paid_user_retention,2025-W02,initial_plan,free,4,1,1,1.0,shown
paid_user_retention,2025-W03,initial_plan,free,4,1,0,0.0,shown
paid_user_retention,2025-W06,initial_plan,free,4,1,0,0.0,shown
paid_user_retention,2025-W08,initial_plan,starter,4,1,1,1.0,shown
paid_user_retention,2025-W02,initial_plan,free,5,1,0,0.0,shown
paid_user_retention,2025-W03,initial_plan,free,5,1,0,0.0,shown
paid_user_retention,2025-W06,initial_plan,free,5,1,0,0.0,shown
paid_user_retention,2025-W08,initial_plan,starter,5,1,0,0.0,shown
paid_user_retention,2025-W02,initial_plan,free,6,1,0,0.0,shown
paid_user_retention,2025-W03,initial_plan,free,6,1,0,0.0,shown
paid_user_retention,2025-W06,initial_plan,free,6,1,0,0.0,shown
paid_user_retention,2025-W08,initial_plan,starter,6,1,0,0.0,shown
paid_user_retention,2025-W02,initial_plan,free,7,1,0,0.0,shown
paid_user_retention,2025-W03,initial_plan,free,7,1,0,0.0,shown
paid_user_retention,2025-W06,initial_plan,free,7,1,0,0.0,shown
paid_user_retention,2025-W08,initial_plan,starter,7,1,0,0.0,shown
paid_user_retention,2025-W02,initial_plan,free,8,1,0,0.0,shown
paid_user_retention,2025-W03,initial_plan,free,8,1,0,0.0,shown
paid_user_retention,2025-W06,initial_plan,free,8,1,0,0.0,shown
paid_user_retention,2025-W08,initial_plan,starter,8,1,0,0.0,shown
paid_user_retention,2025-W02,is_team_account,True,0,1,1,1.0,shown
paid_user_retention,2025-W03,is_team_account,True,0,1,1,1.0,shown
paid_user_retention,2025-W06,is_team_account,True,0,1,1,1.0,shown
paid_user_retention,2025-W08,is_team_account,True,0,1,1,1.0,shown
paid_user_retention,2025-W02,is_team_account,True,1,1,1,1.0,shown
paid_user_retention,2025-W03,is_team_account,True,1,1,1,1.0,shown
paid_user_retention,2025-W06,is_team_account,True,1,1,1,1.0,shown
paid_user_retention,2025-W08,is_team_account,True,1,1,1,1.0,shown
paid_user_retention,2025-W02,is_team_account,True,2,1,1,1.0,shown
paid_user_retention,2025-W03,is_team_account,True,2,1,1,1.0,shown
paid_user_retention,2025-W06,is_team_account,True,2,1,1,1.0,shown
paid_user_retention,2025-W08,is_team_account,True,2,1,1,1.0,shown
paid_user_retention,2025-W02,is_team_account,True,3,1,1,1.0,shown
paid_user_retention,2025-W03,is_team_account,True,3,1,0,0.0,shown
paid_user_retention,2025-W06,is_team_account,True,3,1,0,0.0,shown
paid_user_retention,2025-W08,is_team_account,True,3,1,1,1.0,shown
paid_user_retention,2025-W02,is_team_account,True,4,1,1,1.0,shown
paid_user_retention,2025-W03,is_team_account,True,4,1,0,0.0,shown
paid_user_retention,2025-W06,is_team_account,True,4,1,0,0.0,shown
paid_user_retention,2025-W08,is_team_account,True,4,1,1,1.0,shown
paid_user_retention,2025-W02,is_team_account,True,5,1,0,0.0,shown
paid_user_retention,2025-W03,is_team_account,True,5,1,0,0.0,shown
paid_user_retention,2025-W06,is_team_account,True,5,1,0,0.0,shown
paid_user_retention,2025-W08,is_team_account,True,5,1,0,0.0,shown
paid_user_retention,2025-W02,is_team_account,True,6,1,0,0.0,shown
paid_user_retention,2025-W03,is_team_account,True,6,1,0,0.0,shown
paid_user_retention,2025-W06,is_team_account,True,6,1,0,0.0,shown
paid_user_retention,2025-W08,is_team_account,True,6,1,0,0.0,shown
paid_user_retention,2025-W02,is_team_account,True,7,1,0,0.0,shown
paid_user_retention,2025-W03,is_team_account,True,7,1,0,0.0,shown
paid_user_retention,2025-W06,is_team_account,True,7,1,0,0.0,shown
paid_user_retention,2025-W08,is_team_account,True,7,1,0,0.0,shown
paid_user_retention,2025-W02,is_team_account,True,8,1,0,0.0,shown
paid_user_retention,2025-W03,is_team_account,True,8,1,0,0.0,shown
paid_user_retention,2025-W06,is_team_account,True,8,1,0,0.0,shown
paid_user_retention,2025-W08,is_team_account,True,8,1,0,0.0,shown
paid_user_retention,2025-W02,paid_user,True,0,1,1,1.0,shown
paid_user_retention,2025-W03,paid_user,True,0,1,1,1.0,shown
paid_user_retention,2025-W06,paid_user,True,0,1,1,1.0,shown
paid_user_retention,2025-W08,paid_user,True,0,1,1,1.0,shown
paid_user_retention,2025-W02,paid_user,True,1,1,1,1.0,shown
paid_user_retention,2025-W03,paid_user,True,1,1,1,1.0,shown
paid_user_retention,2025-W06,paid_user,True,1,1,1,1.0,shown
paid_user_retention,2025-W08,paid_user,True,1,1,1,1.0,shown
paid_user_retention,2025-W02,paid_user,True,2,1,1,1.0,shown
paid_user_retention,2025-W03,paid_user,True,2,1,1,1.0,shown
paid_user_retention,2025-W06,paid_user,True,2,1,1,1.0,shown
paid_user_retention,2025-W08,paid_user,True,2,1,1,1.0,shown
paid_user_retention,2025-W02,paid_user,True,3,1,1,1.0,shown
paid_user_retention,2025-W03,paid_user,True,3,1,0,0.0,shown
paid_user_retention,2025-W06,paid_user,True,3,1,0,0.0,shown
paid_user_retention,2025-W08,paid_user,True,3,1,1,1.0,shown
paid_user_retention,2025-W02,paid_user,True,4,1,1,1.0,shown
paid_user_retention,2025-W03,paid_user,True,4,1,0,0.0,shown
paid_user_retention,2025-W06,paid_user,True,4,1,0,0.0,shown
paid_user_retention,2025-W08,paid_user,True,4,1,1,1.0,shown
paid_user_retention,2025-W02,paid_user,True,5,1,0,0.0,shown
paid_user_retention,2025-W03,paid_user,True,5,1,0,0.0,shown
paid_user_retention,2025-W06,paid_user,True,5,1,0,0.0,shown
paid_user_retention,2025-W08,paid_user,True,5,1,0,0.0,shown
paid_user_retention,2025-W02,paid_user,True,6,1,0,0.0,shown
paid_user_retention,2025-W03,paid_user,True,6,1,0,0.0,shown
paid_user_retention,2025-W06,paid_user,True,6,1,0,0.0,shown
paid_user_retention,2025-W08,paid_user,True,6,1,0,0.0,shown
paid_user_retention,2025-W02,paid_user,True,7,1,0,0.0,shown
paid_user_retention,2025-W03,paid_user,True,7,1,0,0.0,shown
paid_user_retention,2025-W06,paid_user,True,7,1,0,0.0,shown
paid_user_retention,2025-W08,paid_user,True,7,1,0,0.0,shown
paid_user_retention,2025-W02,paid_user,True,8,1,0,0.0,shown
paid_user_retention,2025-W03,paid_user,True,8,1,0,0.0,shown
paid_user_retention,2025-W06,paid_user,True,8,1,0,0.0,shown
paid_user_retention,2025-W08,paid_user,True,8,1,0,0.0,shown
paid_user_retention,2025-W06,persona,operations_lead,0,1,1,1.0,shown
paid_user_retention,2025-W02,persona,power_user,0,1,1,1.0,shown
paid_user_retention,2025-W08,persona,power_user,0,1,1,1.0,shown
paid_user_retention,2025-W03,persona,small_team_member,0,1,1,1.0,shown
paid_user_retention,2025-W06,persona,operations_lead,1,1,1,1.0,shown
paid_user_retention,2025-W02,persona,power_user,1,1,1,1.0,shown
paid_user_retention,2025-W08,persona,power_user,1,1,1,1.0,shown
paid_user_retention,2025-W03,persona,small_team_member,1,1,1,1.0,shown
paid_user_retention,2025-W06,persona,operations_lead,2,1,1,1.0,shown
paid_user_retention,2025-W02,persona,power_user,2,1,1,1.0,shown
paid_user_retention,2025-W08,persona,power_user,2,1,1,1.0,shown
paid_user_retention,2025-W03,persona,small_team_member,2,1,1,1.0,shown
paid_user_retention,2025-W06,persona,operations_lead,3,1,0,0.0,shown
paid_user_retention,2025-W02,persona,power_user,3,1,1,1.0,shown
paid_user_retention,2025-W08,persona,power_user,3,1,1,1.0,shown
paid_user_retention,2025-W03,persona,small_team_member,3,1,0,0.0,shown
paid_user_retention,2025-W06,persona,operations_lead,4,1,0,0.0,shown
paid_user_retention,2025-W02,persona,power_user,4,1,1,1.0,shown
paid_user_retention,2025-W08,persona,power_user,4,1,1,1.0,shown
paid_user_retention,2025-W03,persona,small_team_member,4,1,0,0.0,shown
paid_user_retention,2025-W06,persona,operations_lead,5,1,0,0.0,shown
paid_user_retention,2025-W02,persona,power_user,5,1,0,0.0,shown
paid_user_retention,2025-W08,persona,power_user,5,1,0,0.0,shown
paid_user_retention,2025-W03,persona,small_team_member,5,1,0,0.0,shown
paid_user_retention,2025-W06,persona,operations_lead,6,1,0,0.0,shown
paid_user_retention,2025-W02,persona,power_user,6,1,0,0.0,shown
paid_user_retention,2025-W08,persona,power_user,6,1,0,0.0,shown
paid_user_retention,2025-W03,persona,small_team_member,6,1,0,0.0,shown
paid_user_retention,2025-W06,persona,operations_lead,7,1,0,0.0,shown
paid_user_retention,2025-W02,persona,power_user,7,1,0,0.0,shown
paid_user_retention,2025-W08,persona,power_user,7,1,0,0.0,shown
paid_user_retention,2025-W03,persona,small_team_member,7,1,0,0.0,shown
paid_user_retention,2025-W06,persona,operations_lead,8,1,0,0.0,shown
paid_user_retention,2025-W02,persona,power_user,8,1,0,0.0,shown
paid_user_retention,2025-W08,persona,power_user,8,1,0,0.0,shown
paid_user_retention,2025-W03,persona,small_team_member,8,1,0,0.0,shown
paid_user_retention,2025-W03,recommendation_engaged,False,0,1,1,1.0,shown
paid_user_retention,2025-W08,recommendation_engaged,False,0,1,1,1.0,shown
paid_user_retention,2025-W02,recommendation_engaged,True,0,1,1,1.0,shown
paid_user_retention,2025-W06,recommendation_engaged,True,0,1,1,1.0,shown
paid_user_retention,2025-W03,recommendation_engaged,False,1,1,1,1.0,shown
paid_user_retention,2025-W08,recommendation_engaged,False,1,1,1,1.0,shown
paid_user_retention,2025-W02,recommendation_engaged,True,1,1,1,1.0,shown
paid_user_retention,2025-W06,recommendation_engaged,True,1,1,1,1.0,shown
paid_user_retention,2025-W03,recommendation_engaged,False,2,1,1,1.0,shown
paid_user_retention,2025-W08,recommendation_engaged,False,2,1,1,1.0,shown
paid_user_retention,2025-W02,recommendation_engaged,True,2,1,1,1.0,shown
paid_user_retention,2025-W06,recommendation_engaged,True,2,1,1,1.0,shown
paid_user_retention,2025-W03,recommendation_engaged,False,3,1,0,0.0,shown
paid_user_retention,2025-W08,recommendation_engaged,False,3,1,1,1.0,shown
paid_user_retention,2025-W02,recommendation_engaged,True,3,1,1,1.0,shown
paid_user_retention,2025-W06,recommendation_engaged,True,3,1,0,0.0,shown
paid_user_retention,2025-W03,recommendation_engaged,False,4,1,0,0.0,shown
paid_user_retention,2025-W08,recommendation_engaged,False,4,1,1,1.0,shown
paid_user_retention,2025-W02,recommendation_engaged,True,4,1,1,1.0,shown
paid_user_retention,2025-W06,recommendation_engaged,True,4,1,0,0.0,shown
paid_user_retention,2025-W03,recommendation_engaged,False,5,1,0,0.0,shown
paid_user_retention,2025-W08,recommendation_engaged,False,5,1,0,0.0,shown
paid_user_retention,2025-W02,recommendation_engaged,True,5,1,0,0.0,shown
paid_user_retention,2025-W06,recommendation_engaged,True,5,1,0,0.0,shown
paid_user_retention,2025-W03,recommendation_engaged,False,6,1,0,0.0,shown
paid_user_retention,2025-W08,recommendation_engaged,False,6,1,0,0.0,shown
paid_user_retention,2025-W02,recommendation_engaged,True,6,1,0,0.0,shown
paid_user_retention,2025-W06,recommendation_engaged,True,6,1,0,0.0,shown
paid_user_retention,2025-W03,recommendation_engaged,False,7,1,0,0.0,shown
paid_user_retention,2025-W08,recommendation_engaged,False,7,1,0,0.0,shown
paid_user_retention,2025-W02,recommendation_engaged,True,7,1,0,0.0,shown
paid_user_retention,2025-W06,recommendation_engaged,True,7,1,0,0.0,shown
paid_user_retention,2025-W03,recommendation_engaged,False,8,1,0,0.0,shown
paid_user_retention,2025-W08,recommendation_engaged,False,8,1,0,0.0,shown
paid_user_retention,2025-W02,recommendation_engaged,True,8,1,0,0.0,shown
paid_user_retention,2025-W06,recommendation_engaged,True,8,1,0,0.0,shown
paid_user_retention,2025-W02,region,Europe,0,1,1,1.0,shown
paid_user_retention,2025-W03,region,North America,0,1,1,1.0,shown
paid_user_retention,2025-W06,region,North America,0,1,1,1.0,shown
paid_user_retention,2025-W08,region,North America,0,1,1,1.0,shown
paid_user_retention,2025-W02,region,Europe,1,1,1,1.0,shown
paid_user_retention,2025-W03,region,North America,1,1,1,1.0,shown
paid_user_retention,2025-W06,region,North America,1,1,1,1.0,shown
paid_user_retention,2025-W08,region,North America,1,1,1,1.0,shown
paid_user_retention,2025-W02,region,Europe,2,1,1,1.0,shown
paid_user_retention,2025-W03,region,North America,2,1,1,1.0,shown
paid_user_retention,2025-W06,region,North America,2,1,1,1.0,shown
paid_user_retention,2025-W08,region,North America,2,1,1,1.0,shown
paid_user_retention,2025-W02,region,Europe,3,1,1,1.0,shown
paid_user_retention,2025-W03,region,North America,3,1,0,0.0,shown
paid_user_retention,2025-W06,region,North America,3,1,0,0.0,shown
paid_user_retention,2025-W08,region,North America,3,1,1,1.0,shown
paid_user_retention,2025-W02,region,Europe,4,1,1,1.0,shown
paid_user_retention,2025-W03,region,North America,4,1,0,0.0,shown
paid_user_retention,2025-W06,region,North America,4,1,0,0.0,shown
paid_user_retention,2025-W08,region,North America,4,1,1,1.0,shown
paid_user_retention,2025-W02,region,Europe,5,1,0,0.0,shown
paid_user_retention,2025-W03,region,North America,5,1,0,0.0,shown
paid_user_retention,2025-W06,region,North America,5,1,0,0.0,shown
paid_user_retention,2025-W08,region,North America,5,1,0,0.0,shown
paid_user_retention,2025-W02,region,Europe,6,1,0,0.0,shown
paid_user_retention,2025-W03,region,North America,6,1,0,0.0,shown
paid_user_retention,2025-W06,region,North America,6,1,0,0.0,shown
paid_user_retention,2025-W08,region,North America,6,1,0,0.0,shown
paid_user_retention,2025-W02,region,Europe,7,1,0,0.0,shown
paid_user_retention,2025-W03,region,North America,7,1,0,0.0,shown
paid_user_retention,2025-W06,region,North America,7,1,0,0.0,shown
paid_user_retention,2025-W08,region,North America,7,1,0,0.0,shown
paid_user_retention,2025-W02,region,Europe,8,1,0,0.0,shown
paid_user_retention,2025-W03,region,North America,8,1,0,0.0,shown
paid_user_retention,2025-W06,region,North America,8,1,0,0.0,shown
paid_user_retention,2025-W08,region,North America,8,1,0,0.0,shown
recommendation_engaged_retention,2025-W07,acquisition_channel,content_marketing,0,1,1,1.0,shown
recommendation_engaged_retention,2025-W06,acquisition_channel,organic_search,0,2,2,1.0,shown
recommendation_engaged_retention,2025-W07,acquisition_channel,organic_search,0,1,1,1.0,shown
recommendation_engaged_retention,2025-W05,acquisition_channel,partner_referral,0,1,1,1.0,shown
recommendation_engaged_retention,2025-W03,acquisition_channel,product_led_referral,0,2,2,1.0,shown
recommendation_engaged_retention,2025-W07,acquisition_channel,content_marketing,1,1,1,1.0,shown
recommendation_engaged_retention,2025-W06,acquisition_channel,organic_search,1,2,2,1.0,shown
recommendation_engaged_retention,2025-W07,acquisition_channel,organic_search,1,1,1,1.0,shown
recommendation_engaged_retention,2025-W05,acquisition_channel,partner_referral,1,1,1,1.0,shown
recommendation_engaged_retention,2025-W03,acquisition_channel,product_led_referral,1,2,2,1.0,shown
recommendation_engaged_retention,2025-W07,acquisition_channel,content_marketing,2,1,0,0.0,shown
recommendation_engaged_retention,2025-W06,acquisition_channel,organic_search,2,2,0,0.0,shown
recommendation_engaged_retention,2025-W07,acquisition_channel,organic_search,2,1,1,1.0,shown
recommendation_engaged_retention,2025-W05,acquisition_channel,partner_referral,2,1,1,1.0,shown
recommendation_engaged_retention,2025-W03,acquisition_channel,product_led_referral,2,2,2,1.0,shown
recommendation_engaged_retention,2025-W07,acquisition_channel,content_marketing,3,1,0,0.0,shown
recommendation_engaged_retention,2025-W06,acquisition_channel,organic_search,3,2,0,0.0,shown
recommendation_engaged_retention,2025-W07,acquisition_channel,organic_search,3,1,1,1.0,shown
recommendation_engaged_retention,2025-W05,acquisition_channel,partner_referral,3,1,0,0.0,shown
recommendation_engaged_retention,2025-W03,acquisition_channel,product_led_referral,3,2,1,0.5,shown
recommendation_engaged_retention,2025-W07,acquisition_channel,content_marketing,4,1,0,0.0,shown
recommendation_engaged_retention,2025-W06,acquisition_channel,organic_search,4,2,0,0.0,shown
recommendation_engaged_retention,2025-W07,acquisition_channel,organic_search,4,1,1,1.0,shown
recommendation_engaged_retention,2025-W05,acquisition_channel,partner_referral,4,1,0,0.0,shown
recommendation_engaged_retention,2025-W03,acquisition_channel,product_led_referral,4,2,0,0.0,shown
recommendation_engaged_retention,2025-W07,acquisition_channel,content_marketing,5,1,0,0.0,shown
recommendation_engaged_retention,2025-W06,acquisition_channel,organic_search,5,2,0,0.0,shown
recommendation_engaged_retention,2025-W07,acquisition_channel,organic_search,5,1,1,1.0,shown
recommendation_engaged_retention,2025-W05,acquisition_channel,partner_referral,5,1,0,0.0,shown
recommendation_engaged_retention,2025-W03,acquisition_channel,product_led_referral,5,2,0,0.0,shown
recommendation_engaged_retention,2025-W07,acquisition_channel,content_marketing,6,1,0,0.0,shown
recommendation_engaged_retention,2025-W06,acquisition_channel,organic_search,6,2,0,0.0,shown
recommendation_engaged_retention,2025-W07,acquisition_channel,organic_search,6,1,0,0.0,shown
recommendation_engaged_retention,2025-W05,acquisition_channel,partner_referral,6,1,0,0.0,shown
recommendation_engaged_retention,2025-W03,acquisition_channel,product_led_referral,6,2,0,0.0,shown
recommendation_engaged_retention,2025-W07,acquisition_channel,content_marketing,7,1,0,0.0,shown
recommendation_engaged_retention,2025-W06,acquisition_channel,organic_search,7,2,0,0.0,shown
recommendation_engaged_retention,2025-W07,acquisition_channel,organic_search,7,1,0,0.0,shown
recommendation_engaged_retention,2025-W05,acquisition_channel,partner_referral,7,1,0,0.0,shown
recommendation_engaged_retention,2025-W03,acquisition_channel,product_led_referral,7,2,0,0.0,shown
recommendation_engaged_retention,2025-W07,acquisition_channel,content_marketing,8,1,0,0.0,shown
recommendation_engaged_retention,2025-W06,acquisition_channel,organic_search,8,2,0,0.0,shown
recommendation_engaged_retention,2025-W07,acquisition_channel,organic_search,8,1,0,0.0,shown
recommendation_engaged_retention,2025-W05,acquisition_channel,partner_referral,8,1,0,0.0,shown
recommendation_engaged_retention,2025-W03,acquisition_channel,product_led_referral,8,2,0,0.0,shown
recommendation_engaged_retention,2025-W03,activated,True,0,2,2,1.0,shown
recommendation_engaged_retention,2025-W05,activated,True,0,1,1,1.0,shown
recommendation_engaged_retention,2025-W06,activated,True,0,2,2,1.0,shown
recommendation_engaged_retention,2025-W07,activated,True,0,2,2,1.0,shown
recommendation_engaged_retention,2025-W03,activated,True,1,2,2,1.0,shown
recommendation_engaged_retention,2025-W05,activated,True,1,1,1,1.0,shown
recommendation_engaged_retention,2025-W06,activated,True,1,2,2,1.0,shown
recommendation_engaged_retention,2025-W07,activated,True,1,2,2,1.0,shown
recommendation_engaged_retention,2025-W03,activated,True,2,2,2,1.0,shown
recommendation_engaged_retention,2025-W05,activated,True,2,1,1,1.0,shown
recommendation_engaged_retention,2025-W06,activated,True,2,2,0,0.0,shown
recommendation_engaged_retention,2025-W07,activated,True,2,2,1,0.5,shown
recommendation_engaged_retention,2025-W03,activated,True,3,2,1,0.5,shown
recommendation_engaged_retention,2025-W05,activated,True,3,1,0,0.0,shown
recommendation_engaged_retention,2025-W06,activated,True,3,2,0,0.0,shown
recommendation_engaged_retention,2025-W07,activated,True,3,2,1,0.5,shown
recommendation_engaged_retention,2025-W03,activated,True,4,2,0,0.0,shown
recommendation_engaged_retention,2025-W05,activated,True,4,1,0,0.0,shown
recommendation_engaged_retention,2025-W06,activated,True,4,2,0,0.0,shown
recommendation_engaged_retention,2025-W07,activated,True,4,2,1,0.5,shown
recommendation_engaged_retention,2025-W03,activated,True,5,2,0,0.0,shown
recommendation_engaged_retention,2025-W05,activated,True,5,1,0,0.0,shown
recommendation_engaged_retention,2025-W06,activated,True,5,2,0,0.0,shown
recommendation_engaged_retention,2025-W07,activated,True,5,2,1,0.5,shown
recommendation_engaged_retention,2025-W03,activated,True,6,2,0,0.0,shown
recommendation_engaged_retention,2025-W05,activated,True,6,1,0,0.0,shown
recommendation_engaged_retention,2025-W06,activated,True,6,2,0,0.0,shown
recommendation_engaged_retention,2025-W07,activated,True,6,2,0,0.0,shown
recommendation_engaged_retention,2025-W03,activated,True,7,2,0,0.0,shown
recommendation_engaged_retention,2025-W05,activated,True,7,1,0,0.0,shown
recommendation_engaged_retention,2025-W06,activated,True,7,2,0,0.0,shown
recommendation_engaged_retention,2025-W07,activated,True,7,2,0,0.0,shown
recommendation_engaged_retention,2025-W03,activated,True,8,2,0,0.0,shown
recommendation_engaged_retention,2025-W05,activated,True,8,1,0,0.0,shown
recommendation_engaged_retention,2025-W06,activated,True,8,2,0,0.0,shown
recommendation_engaged_retention,2025-W07,activated,True,8,2,0,0.0,shown
recommendation_engaged_retention,2025-W03,automation_adopter,False,0,1,1,1.0,shown
recommendation_engaged_retention,2025-W05,automation_adopter,False,0,1,1,1.0,shown
recommendation_engaged_retention,2025-W06,automation_adopter,False,0,2,2,1.0,shown
recommendation_engaged_retention,2025-W07,automation_adopter,False,0,2,2,1.0,shown
recommendation_engaged_retention,2025-W03,automation_adopter,True,0,1,1,1.0,shown
recommendation_engaged_retention,2025-W03,automation_adopter,False,1,1,1,1.0,shown
recommendation_engaged_retention,2025-W05,automation_adopter,False,1,1,1,1.0,shown
recommendation_engaged_retention,2025-W06,automation_adopter,False,1,2,2,1.0,shown
recommendation_engaged_retention,2025-W07,automation_adopter,False,1,2,2,1.0,shown
recommendation_engaged_retention,2025-W03,automation_adopter,True,1,1,1,1.0,shown
recommendation_engaged_retention,2025-W03,automation_adopter,False,2,1,1,1.0,shown
recommendation_engaged_retention,2025-W05,automation_adopter,False,2,1,1,1.0,shown
recommendation_engaged_retention,2025-W06,automation_adopter,False,2,2,0,0.0,shown
recommendation_engaged_retention,2025-W07,automation_adopter,False,2,2,1,0.5,shown
recommendation_engaged_retention,2025-W03,automation_adopter,True,2,1,1,1.0,shown
recommendation_engaged_retention,2025-W03,automation_adopter,False,3,1,0,0.0,shown
recommendation_engaged_retention,2025-W05,automation_adopter,False,3,1,0,0.0,shown
recommendation_engaged_retention,2025-W06,automation_adopter,False,3,2,0,0.0,shown
recommendation_engaged_retention,2025-W07,automation_adopter,False,3,2,1,0.5,shown
recommendation_engaged_retention,2025-W03,automation_adopter,True,3,1,1,1.0,shown
recommendation_engaged_retention,2025-W03,automation_adopter,False,4,1,0,0.0,shown
recommendation_engaged_retention,2025-W05,automation_adopter,False,4,1,0,0.0,shown
recommendation_engaged_retention,2025-W06,automation_adopter,False,4,2,0,0.0,shown
recommendation_engaged_retention,2025-W07,automation_adopter,False,4,2,1,0.5,shown
recommendation_engaged_retention,2025-W03,automation_adopter,True,4,1,0,0.0,shown
recommendation_engaged_retention,2025-W03,automation_adopter,False,5,1,0,0.0,shown
recommendation_engaged_retention,2025-W05,automation_adopter,False,5,1,0,0.0,shown
recommendation_engaged_retention,2025-W06,automation_adopter,False,5,2,0,0.0,shown
recommendation_engaged_retention,2025-W07,automation_adopter,False,5,2,1,0.5,shown
recommendation_engaged_retention,2025-W03,automation_adopter,True,5,1,0,0.0,shown
recommendation_engaged_retention,2025-W03,automation_adopter,False,6,1,0,0.0,shown
recommendation_engaged_retention,2025-W05,automation_adopter,False,6,1,0,0.0,shown
recommendation_engaged_retention,2025-W06,automation_adopter,False,6,2,0,0.0,shown
recommendation_engaged_retention,2025-W07,automation_adopter,False,6,2,0,0.0,shown
recommendation_engaged_retention,2025-W03,automation_adopter,True,6,1,0,0.0,shown
recommendation_engaged_retention,2025-W03,automation_adopter,False,7,1,0,0.0,shown
recommendation_engaged_retention,2025-W05,automation_adopter,False,7,1,0,0.0,shown
recommendation_engaged_retention,2025-W06,automation_adopter,False,7,2,0,0.0,shown
recommendation_engaged_retention,2025-W07,automation_adopter,False,7,2,0,0.0,shown
recommendation_engaged_retention,2025-W03,automation_adopter,True,7,1,0,0.0,shown
recommendation_engaged_retention,2025-W03,automation_adopter,False,8,1,0,0.0,shown
recommendation_engaged_retention,2025-W05,automation_adopter,False,8,1,0,0.0,shown
recommendation_engaged_retention,2025-W06,automation_adopter,False,8,2,0,0.0,shown
recommendation_engaged_retention,2025-W07,automation_adopter,False,8,2,0,0.0,shown
recommendation_engaged_retention,2025-W03,automation_adopter,True,8,1,0,0.0,shown
recommendation_engaged_retention,2025-W05,collaboration_adopter,False,0,1,1,1.0,shown
recommendation_engaged_retention,2025-W03,collaboration_adopter,True,0,2,2,1.0,shown
